"iyear","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","gname","motive","guncertain1","weapsubtype1","weapsubtype1_txt"
2007,205,"Thailand",5,"Southeast Asia","Narathiwat (Province)","Unknown",6.384576,101.502075,3,2,"Armed Assault",14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified","Thai civilians","Two Buddhist fishermen","Unknown","Unknown",1,5,"Unknown Gun Type"
2007,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Pattani",6.869484,101.250483,3,3,"Bombing/Explosion",1,"Business",2,"Restaurant/Bar/Café","Restaurant","Restaurant patrons","Unknown","Unknown",0,16,"Unknown Explosive Type"
2007,160,"Philippines",5,"Southeast Asia","Sulu","Jolo",6.047365,121.008961,1,3,"Bombing/Explosion",2,"Government (General)",19,"Election-related","Commission on Elections","Workers","Unknown","Unknown",0,16,"Unknown Explosive Type"
2007,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Khon Kaen",16.440566,102.829265,1,3,"Bombing/Explosion",4,"Military",35,"Military Transportation/Vehicle (excluding convoys)","Thai soldiers","soldiers traveling in military buses through the Pattani province.","Unknown","Unknown",0,12,"Remote Trigger"
2007,205,"Thailand",5,"Southeast Asia","Narathiwat (Province)","Narathiwat",6.190088,101.797961,3,3,"Bombing/Explosion",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Thailand Police/Military","soldiers","Unknown","Unknown",0,16,"Unknown Explosive Type"
2007,160,"Philippines",5,"Southeast Asia","Sulu","Unknown",6.05519,121.001323,4,3,"Bombing/Explosion",2,"Government (General)",19,"Election-related","Vidzfar Julie","Regional Commission of Elections Director in Philippines.","Abu Sayyaf Group (ASG)","Unknown",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","South Cotabato","Tampakan",6.483545,125.066665,1,2,"Armed Assault",1,"Business",5,"Industrial/Textiles/Factory","Joint venture between Xstrata Copper and Indophil Resources","Base camp","New People's Army (NPA)","Per an issued statement, ""...In response to the people's demands to stop the unbridled rapacious and destructive operations of big foreign mining companies.""",0,2,"Automatic Weapon"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Unknown",6.202025,101.252379,3,2,"Armed Assault",14,"Private Citizens & Property",69,"Religion Identified","Muslim Villagers","A Muslim man near the mosque.","Unknown","The attack was connected to ongoing cultural and religious tensions in southern Thailand.",0,5,"Unknown Gun Type"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Bannang Sata District",6.242799,101.297732,3,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Thai Security Services","Soldiers","Unknown","The attack was connected to ongoing cultural and religious tensions in southern Thailand.",0,5,"Unknown Gun Type"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Unknown",6.202025,101.252379,3,3,"Bombing/Explosion",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Thai Security Services","Soldiers","Unknown","The attack was connected to ongoing cultural and religious tensions in southern Thailand.",0,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat (Province)","Unknown",6.190088,101.797961,3,3,"Bombing/Explosion",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","Thai civilians","Civilians in thai market","Unknown","The attack was linked to cultural tensions in southern Thailand.",0,15,"Vehicle"
2008,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Khok Pho (District)",6.686475,101.139088,3,2,"Armed Assault",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Thai civilians","Thai Civilians","Unknown","The attack was linked to cultural tensions in southern Thailand.",0,5,"Unknown Gun Type"
2008,138,"Myanmar",5,"Southeast Asia","Bago (Division)","Nyaungbintha Village",21.31123,96.214533,1,3,"Bombing/Explosion",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Burmese civilians","Burmese civilians near a football field","Unknown","Unknown",0,16,"Unknown Explosive Type"
2008,138,"Myanmar",5,"Southeast Asia","Yangon","Yangon",16.799582,96.150907,1,3,"Bombing/Explosion",19,"Transportation",100,"Train/Train Tracks/Trolley","Burmese civilians","Burmese civilians at Yangon railway station","Unknown","Unknown",0,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Unknown",6.541102,101.280408,1,3,"Bombing/Explosion",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","Civilians","Civilians shopping at a morning market","Unknown","Unknown",0,12,"Remote Trigger"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat (Province)","Chanae district",6.057088,101.695444,3,3,"Bombing/Explosion",4,"Military",35,"Military Transportation/Vehicle (excluding convoys)","Thai soldiers","Thai soldiers' Humvee","Unknown","Unknown",0,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Yala Province/Muang District","Yala town",6.541102,101.280408,1,3,"Bombing/Explosion",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","Marketplace","Civilians","Unknown","Unknown",0,15,"Vehicle"
2008,160,"Philippines",5,"Southeast Asia","Tawi Tawi","Tabawan Island",5.212823,120.588623,1,6,"Hostage Taking (Kidnapping)",8,"Educational Institution",49,"School/University/Educational Building","School","Notre Dame School","Unknown","Unknown",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Compostela Valley","Unknown",7.602987,125.96642,3,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Philippine police","Police officers","Unknown","Unknown",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","South Cotabato","General Santos",6.113004,125.172386,1,3,"Bombing/Explosion",1,"Business",5,"Industrial/Textiles/Factory","Fish processing plant","Philbest canning factory","Unknown","Unknown",0,17,"Other Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Ban Kasoh",6.869484,101.250483,4,3,"Bombing/Explosion",8,"Educational Institution",49,"School/University/Educational Building","Ban Kasoh boarding school","Civilians participating in school's opening ceremony","Unknown","Unknown",0,7,"Grenade"
2008,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Saiburi District",6.717959,101.593027,3,3,"Bombing/Explosion",15,"Religious Figures/Institutions",87,"Affiliated Institution","Chinese shrine","Security forces guarding the shrine","Unknown","Strategy to scare non-Islamic residents from the area",0,15,"Vehicle"
2008,347,"East Timor",5,"Southeast Asia","Dili (District)","Dili",-8.558458,125.578151,1,6,"Hostage Taking (Kidnapping)",2,"Government (General)",17,"Head of State","East Timor Government","President Jose Ramos Horta","Unknown","Attempted coup against President Jose Ramos Horta",0,5,"Unknown Gun Type"
2008,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Yangdaeng District",6.626886,101.445272,1,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)","Civilians","Madori Buraheng, a Muslim official for the Thung Yangdaeng District","Unknown","Authorities believe this attack may have been politically motivated rather than another instance of Muslim insurgency that has plagued this area as well as two other provinces in Thailand.",0,3,"Handgun"
2008,205,"Thailand",5,"Southeast Asia","Chiang Rai","Chiang Rai (Province)",20.245024,100.237582,3,2,"Armed Assault",3,"Police",23,"Police Patrol (including vehicles and convoys)","Chinese military","Chinese patrol boat","Unknown","Although no group claimed responsibility for this attack, the perpetrators are suspected of being involved in the rampant drug trafficking that occurs in this area.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Sulu","Jolo",6.055385,121.012724,1,3,"Bombing/Explosion",1,"Business",2,"Restaurant/Bar/Café","Bar","Manay Videoke Bar in Bus-bus","Abu Sayyaf Group (ASG)","Unknown",1,17,"Other Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat (Province)","Tak Bai",6.258889,102.055,3,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers","Police","Thai Police","Unknown","To attack Thai interests and civilians in the region.",0,17,"Other Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Pattini (Province)","Narathiwat",6.700696,101.433915,4,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)","Government","Muslim government officials.","Unknown","To assassinate Muslim government officials.",0,2,"Automatic Weapon"
2008,205,"Thailand",5,"Southeast Asia","Pattini (Province)","Pattani",6.700696,101.433915,1,3,"Bombing/Explosion",2,"Government (General)",18,"Government Personnel (excluding police, military)","Government","Government officials.","Unknown","To attack government officials within Thailand.",0,15,"Vehicle"
2008,205,"Thailand",5,"Southeast Asia","Pattini (Province)","Saliburi (District)",6.717959,101.593027,3,3,"Bombing/Explosion",8,"Educational Institution",49,"School/University/Educational Building","Educational Institution","Thai school.","Unknown","To attack security personnel in Thailand.",0,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Yala City",6.541102,101.280408,1,3,"Bombing/Explosion",8,"Educational Institution",49,"School/University/Educational Building","Educational Institution","Thai school.","Unknown","To attack the security within Thailand.",0,15,"Vehicle"
2008,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Sai Buri District",6.717959,101.593027,3,7,"Facility/Infrastructure Attack",8,"Educational Institution",49,"School/University/Educational Building","Thai Public School System","A public School","Separatists","Unknown",0,18,"Arson/Fire"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Yala",6.541102,101.280408,1,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy","Thai Military","Patrolling Soldiers","Unknown","Unknown",1,15,"Vehicle"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Yala",6.541102,101.280408,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","City of Yala","City of Yala officials","Unknown","Unknown",0,5,"Unknown Gun Type"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Muang District",6.541706,101.283465,1,3,"Bombing/Explosion",15,"Religious Figures/Institutions",86,"Place of Worship","Mosque","Ban Lamda Mosque","Unknown","Unknown",0,7,"Grenade"
2008,205,"Thailand",5,"Southeast Asia","Yala (Province)","Thanto District",6.168865,101.181128,3,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers","Thai Police","Policemen patrolling a Yala road","Unknown","Unknown",0,17,"Other Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Pattani (Province)","Yarang District",6.772404,101.292062,3,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers","Thai Police","Thai Police arriving at the scene of an earlier shooting attack","Separatists","Unknown",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Sulu","Labah",5.96147,120.988483,1,6,"Hostage Taking (Kidnapping)",8,"Educational Institution",48,"Teacher/Professor/Instructor","Maimbung Central School","Mullong Marrack, a Muslim teacher,","Abu Sayyaf Group (ASG)","The specific motive for the attack is unknown or was not reported.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Maguindanao","Dunguan",7.1295,124.563172,1,2,"Armed Assault",12,"NGO",61,"Domestic NGO","Civilian Volunteer's Organization","Civilian Volunteer's Organization members","Moro Islamic Liberation Front (MILF)","The specific motive for the attack is unknown or was not reported.",0,5,"Unknown Gun Type"
2008,138,"Myanmar",5,"Southeast Asia","Yangon (Rangoon)","Yangon (Rangoon)",16.799582,96.150907,1,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office","Burmese Government","The Yangon City Hall","Unknown","The specific motive for the attack is unknown or was not reported.",0,16,"Unknown Explosive Type"
2008,138,"Myanmar",5,"Southeast Asia","Yangon (Rangoon)","Yangon (Rangoon)",16.799582,96.150907,1,3,"Bombing/Explosion",1,"Business",8,"Hotel/Resort","Traders Hotel","The Traders Hotel","Unknown","The specific motive for the attack is unknown or was not reported.",0,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat","Joh I Rong",6.210408,101.820757,3,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy","Thai Army","Soldier patrolling outside a school","Unknown","The specific motive for the attack is unknown or was not reported.",0,17,"Other Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Pattani","Saiburi",6.717959,101.593027,3,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Thai Government","A government employee wa the target of the attack.","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat","Muang",6.427236,101.833652,1,3,"Bombing/Explosion",2,"Government (General)",18,"Government Personnel (excluding police, military)","Thai Government","The residence of Narathiwat deputy governor Thanon Wetkornkanon","Unknown","The specific motive for the attack is unknown.",0,14,"Time Fuse"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat","Rusoh",6.384576,101.502075,3,7,"Facility/Infrastructure Attack",8,"Educational Institution",49,"School/University/Educational Building","Thai Education System","Two schools in Rusoh","Unknown","The specific motive for the attack is unknown.",0,18,"Arson/Fire"
2008,205,"Thailand",5,"Southeast Asia","Pattani","Thungyangdaeng",6.626886,101.445272,3,7,"Facility/Infrastructure Attack",2,"Government (General)",21,"Government Building/Facility/Office","Thai Government","Two tambon administration offices, Nam Dam and Phithen,","Unknown","The specific motive for the attack is unknown.",0,18,"Arson/Fire"
2008,121,"Malaysia",5,"Southeast Asia","Perak","Ipoh",4.611331,101.113644,1,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)","Wisma DAP","The Wisma DAP building","Unknown","The specific motive for the attack is unknown.",0,17,"Other Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Compostela Valley","Montevista",7.704116,125.989973,1,7,"Facility/Infrastructure Attack",16,"Telecommunication",92,"Multiple Telecommunication Targets","Globe Telecom","The Globe Telecom facility in Montevista","New People's Army (NPA)","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","North Cotabato","Magpet",7.104429,125.126675,1,2,"Armed Assault",2,"Government (General)",20,"Intelligence","Barangay Intelligence Network of the Armed Forces of the Philippines","Wilson Latimbang, a councilor of Barangay Noa,","New People's Army (NPA)","Suspected members of the New People's Army shot and killed the councilor for allegedly being a military spy.",1,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Maguindanao","Cotabato City",7.218171,124.248033,1,3,"Bombing/Explosion",19,"Transportation",99,"Bus (excluding tourists)","Weena Bus Line","A Weena passenger bus, with plate number MVK-484,","Unknown","The bus line has allegedly been the target of attacks by extortionist groups but the specific motive is unknown.",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Iloilo","Ajuy",11.166562,123.017078,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Filipino Government","Ajuy Vice Mayor Ramon Rojas was targeted in the attack.","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Masbate","Uson",12.225309,123.783225,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom","A Globe Telecom cell site in Uson","New People's Army (NPA)","The specific motive for the attack is unknown.",1,17,"Other Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Lanao del Norte","Pagayawan",8.155928,124.033906,1,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","National Transmission Co.","The No. 44 Transco tower in Pagayawan village","Unknown","The specific motive for the attack is unknown.",0,12,"Remote Trigger"
2008,205,"Thailand",5,"Southeast Asia","Yala","Raman",6.491822,101.3885,3,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Thai Government","Hawae Samuror, chairman of the Kohror Tambon Administration Organization in Raman,","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Sarangani","Alabel",6.101481,125.289746,1,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","Transmission Corp.","Two high power pylons in Alabel","Unknown","The specific motive for the attack is unknown.",0,12,"Remote Trigger"
2008,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Zamboanga City",6.926025,122.060923,1,3,"Bombing/Explosion",4,"Military",31,"Military Aircraft","Filipino Air Force","A military transport plane at Edwin Andrews Air Force base","Moro Islamic Liberation Front (MILF)","The specific motive for the attack is unknown.",0,12,"Remote Trigger"
2008,160,"Philippines",5,"Southeast Asia","Lanao del Sur","Unknown",8.002581,124.292973,4,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","Transmission Corp.","Four high-voltage power pylons","Unknown","The specific motive for the attack is unknown.",0,16,"Unknown Explosive Type"
2008,93,"Indonesia",5,"Southeast Asia","Jakarta","Jakarta",-6.208821,106.846046,1,3,"Bombing/Explosion",11,"Maritime",60,"Port","Tanjung Priok Port","The container terminal of Tanjung Priok Port","Unknown","The specific motive for the attack is unknown.",0,16,"Unknown Explosive Type"
2008,205,"Thailand",5,"Southeast Asia","Narathiwat","Yi Ngo",6.385287,101.701136,3,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Thailand government","The target of the attack was a government official, Isma-ae Madaga.","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Davao Oriental","Baganga",7.574181,126.559918,1,6,"Hostage Taking (Kidnapping)",3,"Police",25,"Police Security Forces/Officers","Filipino Law Enforcement","Police Chief Jonel Belenson and his aide Rowell Balmores","New People's Army (NPA)","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Negros Oriental","Bagtic",9.6864,123.0122,1,2,"Armed Assault",4,"Military",39,"Paramilitary","Filipino Military","Santos Pasaporte, a civilian volunteer officer in Barangay Mani-ak,","New People's Army (NPA)","The specific motive for the attack is unknown.",1,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Negros Oriental","Binobohan",10.239637,123.261226,1,2,"Armed Assault",4,"Military",39,"Paramilitary","Filipino Military","Civilian Armed Forces Geographic Unit personnel","New People's Army (NPA)","The specific motive for the attack is unknown.",1,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Negros Occidental","Old Poblacion",10.820629,123.557071,1,2,"Armed Assault",1,"Business",5,"Industrial/Textiles/Factory","Tanduay Distillery Inc.","The target was Tanduay Distillery Inc.","New People's Army (NPA)","The specific motive for the attack is believed to be that the company refused to pay revolutionary taxes.",1,4,"Rifle/Shotgun (non-automatic)"
2008,160,"Philippines",5,"Southeast Asia","Masbate","Paguihaman",12.138858,123.790941,1,7,"Facility/Infrastructure Attack",16,"Telecommunication",90,"Telephone/Telegraph","Globe Telecom Inc.","The Globe Telecom cell site","New People's Army (NPA)","The specific motive for the attack is unknown.",0,18,"Arson/Fire"
2008,160,"Philippines",5,"Southeast Asia","Metropolitan Manila","Las Piñas",14.445296,120.993201,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Allied Bank","A branch of the Allied Bank","Unknown","The specific motive for the attack is unknown.",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Maguindanao","Cotabato City",7.216674,124.25,1,2,"Armed Assault",4,"Military",31,"Military Aircraft","U.S. Military","A US Navy hosptial helicopter","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Basilan","Tipo Tipo",6.501934,122.123761,1,6,"Hostage Taking (Kidnapping)",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Filipino Military","Two Marine Intelligence agents","Moro Islamic Liberation Front (MILF)","The hostage taking attack took place to negotiate the exchange of an Abu Sayyaf Group (ASG) leader",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Davao del Norte","Mankilam",7.465034,125.779625,1,2,"Armed Assault",17,"Terrorists/Non-State Militia",93,"Terrorist","New People's Army (NPA)","Brother of Commander: Danilo Pitao","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Lanao del Norte","San Roque",8.112001,123.928871,1,6,"Hostage Taking (Kidnapping)",8,"Educational Institution",49,"School/University/Educational Building","Barangay San Roque Elementary School","Local female teachers and students from Barangay San Roque Elementary School","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Kabasalan",7.80121,122.759801,1,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)","Filipino Law Enforcement","The Kabasalan police station","Unknown","Police suspected this was a retaliatory attack for the killing of Moro Islamic Liberation Front (MILF) leader Akiddin Abdusalam, alias Commander Kiddie.",0,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","Masbate","Unknown",12.366765,123.621864,1,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory","Pamatec","The Filipino-French company Pamatec Technology Corp","New People's Army (NPA)","Several letters demanding payment of ""revolutionary taxes"" were sent to the company prior to the arson attack.",0,18,"Arson/Fire"
2008,205,"Thailand",5,"Southeast Asia","Yala","Unkknown",6.202025,101.252379,4,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers","Thai Military","A railway police officer","Runda Kumpulan Kecil (RKK)","The specific motive for the attack is unknown.",1,2,"Automatic Weapon"
2008,160,"Philippines",5,"Southeast Asia","Sultan Kudarat","Santa Maria",6.453607,124.039766,1,3,"Bombing/Explosion",21,"Utilities",108,"Oil","Transco National Transmission Corporation","A Transco National Transmission Corporation diesel-fed power plant facility","Moro Islamic Liberation Front (MILF)","MILF militants wanted to sabotage the economic activity in Kalamansig and nearby towns of Sultan Kudarat.",1,11,"Projectile (rockets, mortars, RPGs, etc.)"
2008,205,"Thailand",5,"Southeast Asia","Yala","Muang",6.541706,101.283465,1,3,"Bombing/Explosion",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Thai Military","Four Thai military soldiers","Unknown","Police believed the bombing was in retaliation for clashes between security forces and a local insurgent group in Bannang Sata district on 06/22/2008 on Sunday.",0,15,"Vehicle"
2008,160,"Philippines",5,"Southeast Asia","North Cotabato","Midsayap",7.188545,124.532575,1,3,"Bombing/Explosion",1,"Business",1,"Gas/Oil","Petron","The Petron gas station along Quezon Boulevard","Unknown","The specific motive for the attack is unknown.",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2008,160,"Philippines",5,"Southeast Asia","Quezon","Sariaya",13.964917,121.526156,2,2,"Armed Assault",10,"Journalists & Media",55,"Television Journalist/Staff/Facility","Regional Bulletin","Robert Sison, a broadcast journalist for the ""Regional Bulletin,","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Nueva Vizcaya","Baresbes",16.468801,121.23677,1,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)","Quezon Mayor","Quezon Mayor Aurelio Salunat","Unknown","The mayor believed that the attack was in connection with his pronouncement during the flag-raising ceremony at the town hall that same morning where he stated that he would go after former town officials who had ransacked the town coffers.",0,5,"Unknown Gun Type"
2008,138,"Myanmar",5,"Southeast Asia","Yangon (Rangoon)","Yangon (Rangoon)",16.799582,96.150907,1,3,"Bombing/Explosion",17,"Terrorists/Non-State Militia",94,"Non-State Militia","Union Solidarity and Development Association","The Shwe Pyi Tha office of the pro-government Union Solidarity and Development Association (USDA)","Unknown","The specific motive for the attack is unknown..",0,16,"Unknown Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Compostela Valley","Nabunturan",7.601194,125.966781,1,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery","Park and Go Bakeshop","A Park and Go Bakeshop","New People's Army (NPA)","The motive for the attack is believe to be non-payment of extortion.",1,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","Sultan Kudarat","Isulan",6.631667,124.599745,1,3,"Bombing/Explosion",19,"Transportation",101,"Bus Station/Stop","Filipino Busing System","A bus terminal","Moro Islamic Liberation Front (MILF)","The attack was allegedly in response to either extortion demands or the delay in peace talks between the government and the militant group.",0,12,"Remote Trigger"
2008,160,"Philippines",5,"Southeast Asia","Compostela Valley","Camanlangan",7.509646,126.10367,2,7,"Facility/Infrastructure Attack",1,"Business",10,"Mining","Philco Mining Corp.","A generator belonging to the Philco Mining Corp.","New People's Army (NPA)","The specific motive for the attack is unknown..",1,20,"Gasoline or Alcohol"
2008,160,"Philippines",5,"Southeast Asia","Davao del Sur","Davao City",7.069491,125.614686,1,7,"Facility/Infrastructure Attack",1,"Business",12,"Construction","Caraga Filchin Corp.","A crane belonging to the Caraga Filchin Corp.","New People's Army (NPA)","The attack came after the owner refused to pay a ""revolutionary tax"" to the rebels.",0,18,"Arson/Fire"
2008,160,"Philippines",5,"Southeast Asia","Pangasinan","Binalonan",16.0503,120.5926,1,2,"Armed Assault",2,"Government (General)",18,"Government Personnel (excluding police, military)","Igmedio Lariosa","Councilor in Pangasinan province","Unknown","The specific motive for the attack is unknown.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Masbate","Uson",12.225309,123.783225,1,3,"Bombing/Explosion",2,"Government (General)",17,"Head of State","Filipino Government","President Arroyo","New People's Army (NPA)","The specific motive for the attack is unknown..",1,8,"Land Mine"
2008,160,"Philippines",5,"Southeast Asia","Sarangani","Alabel",6.101481,125.289746,1,3,"Bombing/Explosion",3,"Police",26,"Prison/Jail","Filipino Law Enforcement","The Sarangani provincial jail","Unknown","The specific motive for the attack is unknown..",0,7,"Grenade"
2008,160,"Philippines",5,"Southeast Asia","Masbate","Formosa",12.637797,123.685452,1,2,"Armed Assault",1,"Business",9,"Farm/Ranch","Ticao Farmers Federation","Alberto Yusi, president of the Ticao Farmers Federation and the Samahang Anak ng Magsasaka ng Famosa, Inc.,","Unknown","Yusi was shot after he refused to yield to the demands of the unidentified group.",0,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Davao Del Sur","Kiblawan",6.61417,125.236669,1,7,"Facility/Infrastructure Attack",1,"Business",10,"Mining","Xstrata","Xstrata drilling equipment","New People's Army (NPA)","The specific motive for the attack is unknown..",1,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Negros Occidental","Cambuguiot",9.77026,122.467818,2,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Civilian Auxiliary Forces Geographical Unit","A former Civilian Auxiliary Forces Geographical Unit member, Wilfredo Abendan,","New People's Army (NPA)","The specific motive for the attack is unknown..",1,5,"Unknown Gun Type"
2008,160,"Philippines",5,"Southeast Asia","Davao Del Sur","Digos",6.75235,125.351378,1,3,"Bombing/Explosion",19,"Transportation",102,"Subway","Filipino Busing System","A Metro Shuttle bus","New People's Army (NPA)","The specific motive for the attack is unknown..",1,17,"Other Explosive Type"
2008,160,"Philippines",5,"Southeast Asia","Pangasinan","San Fabian",16.1231,120.4056,1,7,"Facility/Infrastructure Attack",19,"Transportation",99,"Bus (excluding tourists)","Filipino Busing System","Two Five Star buses","New People's Army (NPA)","The specific motive for the attack is unknown..",0,2,"Automatic Weapon"
2008,160,"Philippines",5,"Southeast Asia","North Cotabato","Luna Norte",6.902441,125.028148,1,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers","Philippine Law Enforcement","The targets of this attack were police officers.","New People's Army (NPA)","The attack was carried out when police went to the investigate the Dole plantation.",1,8,"Land Mine"
2008,138,"Myanmar",5,"Southeast Asia","Mon","Mudon",16.257766,97.725203,1,3,"Bombing/Explosion",16,"Telecommunication",90,"Telephone/Telegraph","Burmese Utilities","The government-run telephone operator office","Karen National Union","The specific motive for the attack is unknown..",1,16,"Unknown Explosive Type"
